danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.757,0.737,4,-6.728,0,0.114,0.311,0.0,0.113,0.635,98.057,audio_features,5pAbCxt9e3f81lOmjIXwzd,spotify:track:5pAbCxt9e3f81lOmjIXwzd,https://api.spotify.com/v1/tracks/5pAbCxt9e3f81lOmjIXwzd,https://api.spotify.com/v1/audio-analysis/5pAbCxt9e3f81lOmjIXwzd,207031,4
0.625,0.684,6,-6.146,1,0.0496,0.132,0.000334,0.137,0.133,104.023,audio_features,1dvqHhLNccePPBHq11TW7v,spotify:track:1dvqHhLNccePPBHq11TW7v,https://api.spotify.com/v1/tracks/1dvqHhLNccePPBHq11TW7v,https://api.spotify.com/v1/audio-analysis/1dvqHhLNccePPBHq11TW7v,178275,4
0.785,0.732,1,-5.724,1,0.164,0.0636,0.000807,0.265,0.496,110.952,audio_features,1w7cgGZR86yWz1pA2puVJD,spotify:track:1w7cgGZR86yWz1pA2puVJD,https://api.spotify.com/v1/tracks/1w7cgGZR86yWz1pA2puVJD,https://api.spotify.com/v1/audio-analysis/1w7cgGZR86yWz1pA2puVJD,260771,4
0.679,0.506,9,-9.497,0,0.0671,0.421,0.00216,0.434,0.588,114.967,audio_features,7j3zZ2jAjzFD60UjhldhHo,spotify:track:7j3zZ2jAjzFD60UjhldhHo,https://api.spotify.com/v1/tracks/7j3zZ2jAjzFD60UjhldhHo,https://api.spotify.com/v1/audio-analysis/7j3zZ2jAjzFD60UjhldhHo,169472,4
0.809,0.549,5,-8.291,0,0.0508,0.416,0.146,0.0744,0.405,97.993,audio_features,6gQrm0rwg6hok8IxzysD8m,spotify:track:6gQrm0rwg6hok8IxzysD8m,https://api.spotify.com/v1/tracks/6gQrm0rwg6hok8IxzysD8m,https://api.spotify.com/v1/audio-analysis/6gQrm0rwg6hok8IxzysD8m,159680,4
0.753,0.598,2,-6.961,1,0.253,0.151,0.0135,0.112,0.408,87.982,audio_features,5d8qCmymrrCaRlDk3YPgNl,spotify:track:5d8qCmymrrCaRlDk3YPgNl,https://api.spotify.com/v1/tracks/5d8qCmymrrCaRlDk3YPgNl,https://api.spotify.com/v1/audio-analysis/5d8qCmymrrCaRlDk3YPgNl,275520,4
0.662,0.652,0,-8.686,1,0.0274,0.729,0.274,0.097,0.485,117.983,audio_features,3K7FcNkAXDQofHuBHY1txU,spotify:track:3K7FcNkAXDQofHuBHY1txU,https://api.spotify.com/v1/tracks/3K7FcNkAXDQofHuBHY1txU,https://api.spotify.com/v1/audio-analysis/3K7FcNkAXDQofHuBHY1txU,217573,4
0.402,0.514,1,-7.322,0,0.0471,0.106,0.0,0.181,0.2,120.009,audio_features,3eP13S8D5m2cweMEg3ZDed,spotify:track:3eP13S8D5m2cweMEg3ZDed,https://api.spotify.com/v1/tracks/3eP13S8D5m2cweMEg3ZDed,https://api.spotify.com/v1/audio-analysis/3eP13S8D5m2cweMEg3ZDed,251095,4
0.641,0.703,4,-8.072,0,0.0345,0.178,0.006,0.406,0.432,130.092,audio_features,781GaOkr6KLBKapMSxNM2J,spotify:track:781GaOkr6KLBKapMSxNM2J,https://api.spotify.com/v1/tracks/781GaOkr6KLBKapMSxNM2J,https://api.spotify.com/v1/audio-analysis/781GaOkr6KLBKapMSxNM2J,92343,4
0.497,0.322,8,-10.358,1,0.0333,0.0194,7.72e-06,0.115,0.04,106.976,audio_features,5nIu0VwPOsjkF61zfevLKh,spotify:track:5nIu0VwPOsjkF61zfevLKh,https://api.spotify.com/v1/tracks/5nIu0VwPOsjkF61zfevLKh,https://api.spotify.com/v1/audio-analysis/5nIu0VwPOsjkF61zfevLKh,326947,4
0.522,0.725,5,-7.259,0,0.306,0.688,0.0,0.224,0.495,140.225,audio_features,2RHKzvzdxXANTOKtbZnuLo,spotify:track:2RHKzvzdxXANTOKtbZnuLo,https://api.spotify.com/v1/tracks/2RHKzvzdxXANTOKtbZnuLo,https://api.spotify.com/v1/audio-analysis/2RHKzvzdxXANTOKtbZnuLo,253664,4
0.73,0.498,5,-8.629,0,0.064,0.138,0.083,0.187,0.498,117.975,audio_features,5QvU2zJrEVw1gAVL4D4iLj,spotify:track:5QvU2zJrEVw1gAVL4D4iLj,https://api.spotify.com/v1/tracks/5QvU2zJrEVw1gAVL4D4iLj,https://api.spotify.com/v1/audio-analysis/5QvU2zJrEVw1gAVL4D4iLj,128652,4
0.466,0.676,8,-8.097,1,0.38,0.241,0.00318,0.224,0.333,81.227,audio_features,4jTs7ny5eSRnKTzxdrFv5I,spotify:track:4jTs7ny5eSRnKTzxdrFv5I,https://api.spotify.com/v1/tracks/4jTs7ny5eSRnKTzxdrFv5I,https://api.spotify.com/v1/audio-analysis/4jTs7ny5eSRnKTzxdrFv5I,83827,4
0.754,0.37,6,-9.854,0,0.12,0.403,6.22e-05,0.107,0.228,114.941,audio_features,4cQrSREMqBSvJ8ZzBZjVb8,spotify:track:4cQrSREMqBSvJ8ZzBZjVb8,https://api.spotify.com/v1/tracks/4cQrSREMqBSvJ8ZzBZjVb8,https://api.spotify.com/v1/audio-analysis/4cQrSREMqBSvJ8ZzBZjVb8,193600,4
0.458,0.909,1,-6.553,1,0.487,0.0567,4.26e-06,0.11,0.449,118.227,audio_features,6bOkaEXc5CopinGazSLokx,spotify:track:6bOkaEXc5CopinGazSLokx,https://api.spotify.com/v1/tracks/6bOkaEXc5CopinGazSLokx,https://api.spotify.com/v1/audio-analysis/6bOkaEXc5CopinGazSLokx,205627,4
0.525,0.433,6,-10.598,1,0.185,0.107,0.0,0.135,0.276,160.108,audio_features,43PuMrRfbyyuz4QpZ3oAwN,spotify:track:43PuMrRfbyyuz4QpZ3oAwN,https://api.spotify.com/v1/tracks/43PuMrRfbyyuz4QpZ3oAwN,https://api.spotify.com/v1/audio-analysis/43PuMrRfbyyuz4QpZ3oAwN,194613,4
0.453,0.538,1,-8.212,1,0.0638,0.449,0.0,0.19,0.516,122.973,audio_features,6U0FIYXCQ3TGrk4tFpLrEA,spotify:track:6U0FIYXCQ3TGrk4tFpLrEA,https://api.spotify.com/v1/tracks/6U0FIYXCQ3TGrk4tFpLrEA,https://api.spotify.com/v1/audio-analysis/6U0FIYXCQ3TGrk4tFpLrEA,204533,4
0.654,0.401,11,-13.765,1,0.031,0.242,0.686,0.0842,0.469,94.985,audio_features,3QLIrjseMdSh3mxIotRdNI,spotify:track:3QLIrjseMdSh3mxIotRdNI,https://api.spotify.com/v1/tracks/3QLIrjseMdSh3mxIotRdNI,https://api.spotify.com/v1/audio-analysis/3QLIrjseMdSh3mxIotRdNI,242039,4
0.461,0.55,6,-5.439,0,0.0325,0.137,2.26e-06,0.109,0.526,82.991,audio_features,7f1mKhZ8s6di51f76Qf03E,spotify:track:7f1mKhZ8s6di51f76Qf03E,https://api.spotify.com/v1/tracks/7f1mKhZ8s6di51f76Qf03E,https://api.spotify.com/v1/audio-analysis/7f1mKhZ8s6di51f76Qf03E,143687,4
0.768,0.462,4,-7.142,1,0.0301,0.289,8.45e-05,0.116,0.577,120.019,audio_features,4aqQjmt9a6Mr41QeeQrRwH,spotify:track:4aqQjmt9a6Mr41QeeQrRwH,https://api.spotify.com/v1/tracks/4aqQjmt9a6Mr41QeeQrRwH,https://api.spotify.com/v1/audio-analysis/4aqQjmt9a6Mr41QeeQrRwH,274467,4
0.495,0.37,2,-8.548,1,0.0357,0.00595,0.625,0.056,0.102,98.047,audio_features,2nYJdlLWxD6EhH1JUc8laQ,spotify:track:2nYJdlLWxD6EhH1JUc8laQ,https://api.spotify.com/v1/tracks/2nYJdlLWxD6EhH1JUc8laQ,https://api.spotify.com/v1/audio-analysis/2nYJdlLWxD6EhH1JUc8laQ,171833,4
0.319,0.772,1,-3.699,0,0.0368,0.147,0.546,0.197,0.342,74.003,audio_features,36hTYlFbEsH2SOu24KJNtH,spotify:track:36hTYlFbEsH2SOu24KJNtH,https://api.spotify.com/v1/tracks/36hTYlFbEsH2SOu24KJNtH,https://api.spotify.com/v1/audio-analysis/36hTYlFbEsH2SOu24KJNtH,256866,4
0.262,0.339,2,-7.843,1,0.0318,0.738,1.93e-06,0.0866,0.431,174.019,audio_features,5UXzudL7y8TgoakbCfxetc,spotify:track:5UXzudL7y8TgoakbCfxetc,https://api.spotify.com/v1/tracks/5UXzudL7y8TgoakbCfxetc,https://api.spotify.com/v1/audio-analysis/5UXzudL7y8TgoakbCfxetc,175387,4
0.232,0.142,0,-10.97,1,0.0449,0.977,0.936,0.121,0.159,74.279,audio_features,51Dw8ydgKIdACNgHu8DMOF,spotify:track:51Dw8ydgKIdACNgHu8DMOF,https://api.spotify.com/v1/tracks/51Dw8ydgKIdACNgHu8DMOF,https://api.spotify.com/v1/audio-analysis/51Dw8ydgKIdACNgHu8DMOF,53422,4
0.706,0.235,0,-13.417,1,0.0693,0.847,0.718,0.0685,0.227,106.033,audio_features,2B3ZmCuqVM8n5qjrRCmVIP,spotify:track:2B3ZmCuqVM8n5qjrRCmVIP,https://api.spotify.com/v1/tracks/2B3ZmCuqVM8n5qjrRCmVIP,https://api.spotify.com/v1/audio-analysis/2B3ZmCuqVM8n5qjrRCmVIP,107917,4
0.476,0.141,2,-11.618,1,0.0299,0.88,0.0,0.128,0.167,110.112,audio_features,0eEmnzUqMc7BzXXp8a6LdU,spotify:track:0eEmnzUqMc7BzXXp8a6LdU,https://api.spotify.com/v1/tracks/0eEmnzUqMc7BzXXp8a6LdU,https://api.spotify.com/v1/audio-analysis/0eEmnzUqMc7BzXXp8a6LdU,325401,4
0.429,0.234,2,-12.526,1,0.027,0.635,0.00119,0.11,0.0772,75.974,audio_features,2spGThcYUc2QWuv3lThLx0,spotify:track:2spGThcYUc2QWuv3lThLx0,https://api.spotify.com/v1/tracks/2spGThcYUc2QWuv3lThLx0,https://api.spotify.com/v1/audio-analysis/2spGThcYUc2QWuv3lThLx0,251016,4
0.507,0.77,7,-5.981,1,0.0582,0.0015,8.31e-05,0.239,0.476,132.213,audio_features,4nzv4CdvmcworIExjy8ujs,spotify:track:4nzv4CdvmcworIExjy8ujs,https://api.spotify.com/v1/tracks/4nzv4CdvmcworIExjy8ujs,https://api.spotify.com/v1/audio-analysis/4nzv4CdvmcworIExjy8ujs,214383,4
0.789,0.511,8,-7.47,1,0.0392,0.0504,5.15e-05,0.0474,0.788,115.01,audio_features,427b6RggEs9SFyhR18Xd8X,spotify:track:427b6RggEs9SFyhR18Xd8X,https://api.spotify.com/v1/tracks/427b6RggEs9SFyhR18Xd8X,https://api.spotify.com/v1/audio-analysis/427b6RggEs9SFyhR18Xd8X,175304,4
0.594,0.608,1,-8.93,1,0.041,0.0259,0.122,0.156,0.639,169.969,audio_features,2j5AyPkjugfvw0HWrK1Wvr,spotify:track:2j5AyPkjugfvw0HWrK1Wvr,https://api.spotify.com/v1/tracks/2j5AyPkjugfvw0HWrK1Wvr,https://api.spotify.com/v1/audio-analysis/2j5AyPkjugfvw0HWrK1Wvr,141503,4
0.375,0.995,1,-2.367,0,0.0921,3.42e-05,0.000102,0.577,0.221,147.945,audio_features,3J3hhvyT39MvDPJHMLpNqA,spotify:track:3J3hhvyT39MvDPJHMLpNqA,https://api.spotify.com/v1/tracks/3J3hhvyT39MvDPJHMLpNqA,https://api.spotify.com/v1/audio-analysis/3J3hhvyT39MvDPJHMLpNqA,233695,4
0.389,0.876,1,-3.729,1,0.0414,0.00107,7.21e-06,0.139,0.625,169.933,audio_features,36fD030HoZavNFpNtDmRmo,spotify:track:36fD030HoZavNFpNtDmRmo,https://api.spotify.com/v1/tracks/36fD030HoZavNFpNtDmRmo,https://api.spotify.com/v1/audio-analysis/36fD030HoZavNFpNtDmRmo,174080,4
0.567,0.46,6,-14.367,1,0.04,2.03e-05,0.894,0.0955,0.791,133.988,audio_features,2EYpGwH2MdqNgdon81Km2v,spotify:track:2EYpGwH2MdqNgdon81Km2v,https://api.spotify.com/v1/tracks/2EYpGwH2MdqNgdon81Km2v,https://api.spotify.com/v1/audio-analysis/2EYpGwH2MdqNgdon81Km2v,136310,4
0.85,0.933,11,-3.346,0,0.0399,0.252,0.000376,0.102,0.993,120.019,audio_features,1dh5iHIq74Zq3H1hd6WCmT,spotify:track:1dh5iHIq74Zq3H1hd6WCmT,https://api.spotify.com/v1/tracks/1dh5iHIq74Zq3H1hd6WCmT,https://api.spotify.com/v1/audio-analysis/1dh5iHIq74Zq3H1hd6WCmT,208745,4
0.747,0.824,0,-6.783,0,0.0536,0.044,0.817,0.19,0.745,130.0,audio_features,20Co6wsSQkqMtZaQxtjz8a,spotify:track:20Co6wsSQkqMtZaQxtjz8a,https://api.spotify.com/v1/tracks/20Co6wsSQkqMtZaQxtjz8a,https://api.spotify.com/v1/audio-analysis/20Co6wsSQkqMtZaQxtjz8a,180147,4
0.625,0.733,9,-3.251,0,0.0387,0.255,0.031,0.153,0.697,105.091,audio_features,3O7ij6i8NmdxxmOrpHDVJV,spotify:track:3O7ij6i8NmdxxmOrpHDVJV,https://api.spotify.com/v1/tracks/3O7ij6i8NmdxxmOrpHDVJV,https://api.spotify.com/v1/audio-analysis/3O7ij6i8NmdxxmOrpHDVJV,167920,4
0.687,0.654,3,-6.588,1,0.0314,0.0538,0.1,0.0794,0.832,127.996,audio_features,4w34xOG4R20bcijSufbq8l,spotify:track:4w34xOG4R20bcijSufbq8l,https://api.spotify.com/v1/tracks/4w34xOG4R20bcijSufbq8l,https://api.spotify.com/v1/audio-analysis/4w34xOG4R20bcijSufbq8l,234448,4
0.719,0.379,0,-12.73,1,0.0281,0.814,0.00751,0.0953,0.314,132.047,audio_features,1m4y5PFBACkTTToc3OJOqy,spotify:track:1m4y5PFBACkTTToc3OJOqy,https://api.spotify.com/v1/tracks/1m4y5PFBACkTTToc3OJOqy,https://api.spotify.com/v1/audio-analysis/1m4y5PFBACkTTToc3OJOqy,216000,4
0.527,0.401,2,-10.329,1,0.0306,0.543,0.0117,0.155,0.589,113.893,audio_features,3UK1qQuw4ylurktmh9w193,spotify:track:3UK1qQuw4ylurktmh9w193,https://api.spotify.com/v1/tracks/3UK1qQuw4ylurktmh9w193,https://api.spotify.com/v1/audio-analysis/3UK1qQuw4ylurktmh9w193,244933,4
0.599,0.363,7,-11.728,1,0.0315,0.333,0.0,0.243,0.648,79.456,audio_features,1ITQbrueGLl581a25XXm9c,spotify:track:1ITQbrueGLl581a25XXm9c,https://api.spotify.com/v1/tracks/1ITQbrueGLl581a25XXm9c,https://api.spotify.com/v1/audio-analysis/1ITQbrueGLl581a25XXm9c,213107,4
0.663,0.357,8,-14.607,1,0.0362,0.882,0.923,0.106,0.507,127.503,audio_features,6rhOzJzDOHyhxQC1BfsBFh,spotify:track:6rhOzJzDOHyhxQC1BfsBFh,https://api.spotify.com/v1/tracks/6rhOzJzDOHyhxQC1BfsBFh,https://api.spotify.com/v1/audio-analysis/6rhOzJzDOHyhxQC1BfsBFh,182800,4
0.651,0.185,6,-15.254,1,0.0438,0.952,0.476,0.107,0.214,125.913,audio_features,5Vc3rczlDlpMJ46ZL5OP5Q,spotify:track:5Vc3rczlDlpMJ46ZL5OP5Q,https://api.spotify.com/v1/tracks/5Vc3rczlDlpMJ46ZL5OP5Q,https://api.spotify.com/v1/audio-analysis/5Vc3rczlDlpMJ46ZL5OP5Q,247133,3
0.389,0.49,1,-8.516,1,0.0383,0.267,0.0267,0.154,0.289,158.257,audio_features,5dooiPVCsk6BYNMFoFC4aK,spotify:track:5dooiPVCsk6BYNMFoFC4aK,https://api.spotify.com/v1/tracks/5dooiPVCsk6BYNMFoFC4aK,https://api.spotify.com/v1/audio-analysis/5dooiPVCsk6BYNMFoFC4aK,168040,4
0.618,0.371,7,-11.466,1,0.0278,0.759,0.0574,0.101,0.181,89.216,audio_features,4iBacMXLV48mfDsA75Cj8R,spotify:track:4iBacMXLV48mfDsA75Cj8R,https://api.spotify.com/v1/tracks/4iBacMXLV48mfDsA75Cj8R,https://api.spotify.com/v1/audio-analysis/4iBacMXLV48mfDsA75Cj8R,251332,4
0.443,0.57,2,-9.66,1,0.0402,0.557,0.619,0.161,0.185,122.008,audio_features,1Y7l3gD4gzwcal9gSxLYpL,spotify:track:1Y7l3gD4gzwcal9gSxLYpL,https://api.spotify.com/v1/tracks/1Y7l3gD4gzwcal9gSxLYpL,https://api.spotify.com/v1/audio-analysis/1Y7l3gD4gzwcal9gSxLYpL,283295,4
0.66,0.418,8,-10.996,0,0.0325,0.367,0.0141,0.123,0.274,137.299,audio_features,1Nh4SegYxyn8kndcEfz8Zb,spotify:track:1Nh4SegYxyn8kndcEfz8Zb,https://api.spotify.com/v1/tracks/1Nh4SegYxyn8kndcEfz8Zb,https://api.spotify.com/v1/audio-analysis/1Nh4SegYxyn8kndcEfz8Zb,196632,4
0.592,0.226,7,-14.055,1,0.0537,0.874,0.563,0.139,0.246,121.27,audio_features,5yYjyA21MpJ1Zi29xyUIQs,spotify:track:5yYjyA21MpJ1Zi29xyUIQs,https://api.spotify.com/v1/tracks/5yYjyA21MpJ1Zi29xyUIQs,https://api.spotify.com/v1/audio-analysis/5yYjyA21MpJ1Zi29xyUIQs,169012,4
0.557,0.607,5,-9.316,0,0.0551,0.0376,0.0,0.0635,0.457,81.648,audio_features,3C6xVHlZ8Z7cAzt63xdxH3,spotify:track:3C6xVHlZ8Z7cAzt63xdxH3,https://api.spotify.com/v1/tracks/3C6xVHlZ8Z7cAzt63xdxH3,https://api.spotify.com/v1/audio-analysis/3C6xVHlZ8Z7cAzt63xdxH3,249867,4
0.497,0.825,10,-3.621,0,0.0925,0.172,0.00319,0.377,0.44,107.073,audio_features,6luBKkFUt5wTwz7hpLhp12,spotify:track:6luBKkFUt5wTwz7hpLhp12,https://api.spotify.com/v1/tracks/6luBKkFUt5wTwz7hpLhp12,https://api.spotify.com/v1/audio-analysis/6luBKkFUt5wTwz7hpLhp12,229805,4
0.716,0.813,5,-5.748,1,0.256,0.269,0.0,0.104,0.682,90.418,audio_features,0pJO1tc1GpnxFyQp6Zp82r,spotify:track:0pJO1tc1GpnxFyQp6Zp82r,https://api.spotify.com/v1/tracks/0pJO1tc1GpnxFyQp6Zp82r,https://api.spotify.com/v1/audio-analysis/0pJO1tc1GpnxFyQp6Zp82r,245820,4
0.635,0.542,0,-11.08,1,0.127,0.737,0.0,0.548,0.204,77.959,audio_features,6V91Cctseyb8yz67YQMDw3,spotify:track:6V91Cctseyb8yz67YQMDw3,https://api.spotify.com/v1/tracks/6V91Cctseyb8yz67YQMDw3,https://api.spotify.com/v1/audio-analysis/6V91Cctseyb8yz67YQMDw3,150700,4
0.81,0.307,9,-7.215,1,0.12,0.16,0.00298,0.0779,0.697,92.995,audio_features,1zgHn1EqUyA0HqNYMdJ5ia,spotify:track:1zgHn1EqUyA0HqNYMdJ5ia,https://api.spotify.com/v1/tracks/1zgHn1EqUyA0HqNYMdJ5ia,https://api.spotify.com/v1/audio-analysis/1zgHn1EqUyA0HqNYMdJ5ia,82509,4
0.708,0.557,3,-7.361,0,0.0454,0.0389,0.000127,0.391,0.621,110.969,audio_features,7lhAowB1rRlp1UfVkHqpD2,spotify:track:7lhAowB1rRlp1UfVkHqpD2,https://api.spotify.com/v1/tracks/7lhAowB1rRlp1UfVkHqpD2,https://api.spotify.com/v1/audio-analysis/7lhAowB1rRlp1UfVkHqpD2,193262,4
0.694,0.824,1,-6.756,1,0.0909,0.119,7.15e-06,0.152,0.675,95.833,audio_features,5NaOWLOmVjcA3M5spRATN9,spotify:track:5NaOWLOmVjcA3M5spRATN9,https://api.spotify.com/v1/tracks/5NaOWLOmVjcA3M5spRATN9,https://api.spotify.com/v1/audio-analysis/5NaOWLOmVjcA3M5spRATN9,299827,4
0.667,0.636,5,-11.161,1,0.0594,0.168,0.0207,0.451,0.795,96.911,audio_features,2ct0HRAVCM1VmaZ0UTP96x,spotify:track:2ct0HRAVCM1VmaZ0UTP96x,https://api.spotify.com/v1/tracks/2ct0HRAVCM1VmaZ0UTP96x,https://api.spotify.com/v1/audio-analysis/2ct0HRAVCM1VmaZ0UTP96x,429933,4
0.61,0.599,1,-5.752,1,0.341,0.183,0.000124,0.0854,0.805,154.255,audio_features,1whAXVGN8AdfrnoXNIXfJf,spotify:track:1whAXVGN8AdfrnoXNIXfJf,https://api.spotify.com/v1/tracks/1whAXVGN8AdfrnoXNIXfJf,https://api.spotify.com/v1/audio-analysis/1whAXVGN8AdfrnoXNIXfJf,190393,5
0.79,0.67,1,-5.527,1,0.105,0.377,2.32e-06,0.119,0.408,139.956,audio_features,0fX4oNGBWO3dSGUZcVdVV2,spotify:track:0fX4oNGBWO3dSGUZcVdVV2,https://api.spotify.com/v1/tracks/0fX4oNGBWO3dSGUZcVdVV2,https://api.spotify.com/v1/audio-analysis/0fX4oNGBWO3dSGUZcVdVV2,195950,4
0.777,0.395,7,-8.821,1,0.0317,0.675,0.00844,0.0846,0.46,114.003,audio_features,6MT3BGYBY4J7rbr4TEvqml,spotify:track:6MT3BGYBY4J7rbr4TEvqml,https://api.spotify.com/v1/tracks/6MT3BGYBY4J7rbr4TEvqml,https://api.spotify.com/v1/audio-analysis/6MT3BGYBY4J7rbr4TEvqml,228760,4
0.439,0.76,0,-4.383,1,0.0316,0.0319,0.0,0.119,0.673,113.102,audio_features,5kVSDFEAqgjKtcD6tRvRzY,spotify:track:5kVSDFEAqgjKtcD6tRvRzY,https://api.spotify.com/v1/tracks/5kVSDFEAqgjKtcD6tRvRzY,https://api.spotify.com/v1/audio-analysis/5kVSDFEAqgjKtcD6tRvRzY,259173,4
0.81,0.611,9,-8.483,0,0.0368,0.103,0.00554,0.0889,0.828,124.493,audio_features,6y05BbUtOsNVmaJqVF1k6M,spotify:track:6y05BbUtOsNVmaJqVF1k6M,https://api.spotify.com/v1/tracks/6y05BbUtOsNVmaJqVF1k6M,https://api.spotify.com/v1/audio-analysis/6y05BbUtOsNVmaJqVF1k6M,185120,4
0.568,0.686,1,-6.635,1,0.033,0.15,1.81e-06,0.0881,0.725,172.075,audio_features,61X73CJcpwGIxgQgKEXbw0,spotify:track:61X73CJcpwGIxgQgKEXbw0,https://api.spotify.com/v1/tracks/61X73CJcpwGIxgQgKEXbw0,https://api.spotify.com/v1/audio-analysis/61X73CJcpwGIxgQgKEXbw0,230098,4
0.624,0.283,2,-12.687,1,0.0278,0.887,0.00461,0.0867,0.227,101.89,audio_features,6w8NOOj4f8FhF6346a7Ulx,spotify:track:6w8NOOj4f8FhF6346a7Ulx,https://api.spotify.com/v1/tracks/6w8NOOj4f8FhF6346a7Ulx,https://api.spotify.com/v1/audio-analysis/6w8NOOj4f8FhF6346a7Ulx,283267,4
0.674,0.359,1,-8.262,1,0.034,0.479,0.0,0.0908,0.202,116.135,audio_features,0oiiE9xAEoq7Pk49LtDc9W,spotify:track:0oiiE9xAEoq7Pk49LtDc9W,https://api.spotify.com/v1/tracks/0oiiE9xAEoq7Pk49LtDc9W,https://api.spotify.com/v1/audio-analysis/0oiiE9xAEoq7Pk49LtDc9W,253613,3
0.468,0.322,2,-10.028,1,0.0343,0.8,0.00164,0.098,0.256,80.694,audio_features,4yYi79a3MEQ0pCRCvuxcuU,spotify:track:4yYi79a3MEQ0pCRCvuxcuU,https://api.spotify.com/v1/tracks/4yYi79a3MEQ0pCRCvuxcuU,https://api.spotify.com/v1/audio-analysis/4yYi79a3MEQ0pCRCvuxcuU,305160,4
0.511,0.55,4,-8.323,1,0.0324,0.756,0.0,0.206,0.285,77.038,audio_features,06guidgPnPfyA4VJaELthY,spotify:track:06guidgPnPfyA4VJaELthY,https://api.spotify.com/v1/tracks/06guidgPnPfyA4VJaELthY,https://api.spotify.com/v1/audio-analysis/06guidgPnPfyA4VJaELthY,174540,4
0.533,0.651,5,-6.763,0,0.0289,0.351,0.127,0.537,0.424,88.485,audio_features,3nL4XPPA0k2BCfaAxoUiZw,spotify:track:3nL4XPPA0k2BCfaAxoUiZw,https://api.spotify.com/v1/tracks/3nL4XPPA0k2BCfaAxoUiZw,https://api.spotify.com/v1/audio-analysis/3nL4XPPA0k2BCfaAxoUiZw,262934,3
0.53,0.55,2,-6.907,1,0.0249,0.163,2.21e-06,0.252,0.492,97.334,audio_features,68wI8QNqMeIraj7Ix16hS3,spotify:track:68wI8QNqMeIraj7Ix16hS3,https://api.spotify.com/v1/tracks/68wI8QNqMeIraj7Ix16hS3,https://api.spotify.com/v1/audio-analysis/68wI8QNqMeIraj7Ix16hS3,224034,4
0.675,0.307,3,-11.267,1,0.0338,0.808,0.00333,0.107,0.517,138.713,audio_features,0c8yjevkeywoScoAcURgU7,spotify:track:0c8yjevkeywoScoAcURgU7,https://api.spotify.com/v1/tracks/0c8yjevkeywoScoAcURgU7,https://api.spotify.com/v1/audio-analysis/0c8yjevkeywoScoAcURgU7,118330,4
0.551,0.575,0,-8.02,1,0.0334,0.542,1.28e-05,0.166,0.699,87.989,audio_features,3vYv97XoLzoVhOhGCfs0lF,spotify:track:3vYv97XoLzoVhOhGCfs0lF,https://api.spotify.com/v1/tracks/3vYv97XoLzoVhOhGCfs0lF,https://api.spotify.com/v1/audio-analysis/3vYv97XoLzoVhOhGCfs0lF,219813,4
0.6,0.52,4,-7.461,1,0.0317,0.29,1.24e-05,0.362,0.573,141.035,audio_features,0i1cb1gW2i8AZn4FtlDioN,spotify:track:0i1cb1gW2i8AZn4FtlDioN,https://api.spotify.com/v1/tracks/0i1cb1gW2i8AZn4FtlDioN,https://api.spotify.com/v1/audio-analysis/0i1cb1gW2i8AZn4FtlDioN,186467,4
0.58,0.173,0,-12.117,1,0.0397,0.92,0.000528,0.14,0.382,113.18,audio_features,3aCbYmhhd927cNs6whUnZs,spotify:track:3aCbYmhhd927cNs6whUnZs,https://api.spotify.com/v1/tracks/3aCbYmhhd927cNs6whUnZs,https://api.spotify.com/v1/audio-analysis/3aCbYmhhd927cNs6whUnZs,235394,4
0.474,0.193,9,-10.76,1,0.0315,0.671,1.93e-05,0.0999,0.15,143.928,audio_features,0EWHn0McVO8Ewbkqvh53AD,spotify:track:0EWHn0McVO8Ewbkqvh53AD,https://api.spotify.com/v1/tracks/0EWHn0McVO8Ewbkqvh53AD,https://api.spotify.com/v1/audio-analysis/0EWHn0McVO8Ewbkqvh53AD,279041,4
0.504,0.434,5,-13.307,1,0.035,0.518,0.211,0.518,0.134,112.184,audio_features,2KWaQPYqDQBLICI7iKjHcV,spotify:track:2KWaQPYqDQBLICI7iKjHcV,https://api.spotify.com/v1/tracks/2KWaQPYqDQBLICI7iKjHcV,https://api.spotify.com/v1/audio-analysis/2KWaQPYqDQBLICI7iKjHcV,121107,4
0.268,0.374,6,-7.646,1,0.0287,0.625,1.11e-06,0.1,0.373,167.759,audio_features,3Gqagi4hGvcHyoWznBi4q3,spotify:track:3Gqagi4hGvcHyoWznBi4q3,https://api.spotify.com/v1/tracks/3Gqagi4hGvcHyoWznBi4q3,https://api.spotify.com/v1/audio-analysis/3Gqagi4hGvcHyoWznBi4q3,238271,5
0.582,0.373,11,-12.192,1,0.0483,0.901,0.151,0.104,0.462,135.954,audio_features,2CuBUQZY5SmOaISKWUO9m9,spotify:track:2CuBUQZY5SmOaISKWUO9m9,https://api.spotify.com/v1/tracks/2CuBUQZY5SmOaISKWUO9m9,https://api.spotify.com/v1/audio-analysis/2CuBUQZY5SmOaISKWUO9m9,214867,4
0.706,0.648,8,-6.348,1,0.324,0.505,0.0,0.215,0.802,77.533,audio_features,0judK8TqYfvwUohBngUxrE,spotify:track:0judK8TqYfvwUohBngUxrE,https://api.spotify.com/v1/tracks/0judK8TqYfvwUohBngUxrE,https://api.spotify.com/v1/audio-analysis/0judK8TqYfvwUohBngUxrE,161041,4
