name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_artists,genres
702 if you need me,0.747,0.7,5.0,-5.435,0.0,0.0656,0.0621,2.61e-06,0.231,0.496,120.028,"['5QuBVnBPEzwYvFrgBbwpmU', '04vj3iPUiVh5melWr0w3xT', '4NHQUGzhtTLFvgF5SZesLK', '6xdRb2GypJ7DqnWAI2mHGn', '25uiPmTg16RbhZWAqwLBy5', '6oBm8HB0yfrIc9IHbxs6in', '3M3wTTCDwicRubwMyHyEDy', '5qa31A9HySw3T7MKWI9bGg', '0YmQyGKpZgGSDxsC8iEGQU', '1gR0gsQYfi6joyO1dlp76N']","['art pop', 'electropop', 'escape room', 'etherpop', 'shiver pop', 'art pop', 'electro-pop francais', 'metropopolis', 'shimmer pop', 'dance pop', 'metropopolis', 'pop', 'swedish electropop', 'swedish pop', 'swedish synthpop', 'alt z', 'indie pop', 'indie poptimism', 'la pop', 'metropopolis', 'art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop', 'electropop', 'indietronica', 'neo-synthpop', 'swedish electropop', 'swedish indie pop', 'swedish pop', 'alternative r&b', 'art pop', 'electra', 'escape room', 'grimewave', 'hyperpop', 'alt z', 'pop', 'indie siciliano', 'italian alternative', 'italian indie pop', 'italian pop', 'alternative dance', 'dance-punk', 'electronica', 'filter house', 'indietronica', 'new rave']"
701 it never ends,0.6445000000000001,0.6555,1.0,-6.515000000000001,1.0,0.046549999999999994,0.05975,0.00173,0.125,0.4565,122.5065,"['4RVnAU35WRWra6OZ3CbbMA', '06HL4z0CvFAxyc27GXpf02', '6sFIWsNpZYqfjUpaCgueju', '7GlBOeep6PqTfFi59PTUUN', '4SqTiwOEdYrNayaGMkc7ia', '6xdRb2GypJ7DqnWAI2mHGn', '3gBjSrNsYzzbeo0nwsL21J', '4TZieE5978SbTInJswaay2', '6UE7nl9mha6s8z0wFQFIZ2', '5Mq7iqCWBzofK39FBqblNc']","['australian dance', 'australian pop', 'dance pop', 'eurodance', 'new wave pop', 'pop', 'canadian pop', 'dance pop', 'pop', 'indie pop', 'alt z', 'indie poptimism', 'metropopolis', 'alt z', 'indie pop', 'indie poptimism', 'la pop', 'metropopolis', 'alt z', 'gen z singer-songwriter', 'modern indie pop', 'experimental indie', 'dance pop', 'electropop', 'neo-synthpop', 'scandipop', 'swedish electropop', 'swedish pop', 'british soul', 'electropop', 'neo soul', 'pop soul', 'uk pop']"
700 get better,0.523,0.5245,5.0,-8.538499999999999,1.0,0.0346,0.217,0.0182,0.114,0.361,126.319,"['3mIj9lX2MWuHmhNCA7LSCW', '5QdyldG4Fl4TPiOIeMNpBZ', '6xdRb2GypJ7DqnWAI2mHGn', '2wJ4vsxWd7df7dRU4KcoDe', '2OywDp0ldLitUL5iM8phSf', '4TZieE5978SbTInJswaay2', '3Yjr5lVbAr2Fe7Lmpwja70', '0VIiIxTNLeJOPoMLabwNtr', '7E1o9IcnpiFQDlAUk2H7Az', '5JjA5aBhPlK554aaa1RRkd', '7hp6PmppZj6iiolLVT4iEZ', '5qa31A9HySw3T7MKWI9bGg', '4Ky0ZDJDfY7UBbTVYPyVKc', '1Uk1GyijF6fSfX4mWq5bfR', '1r1uxoy19fzMxunt3ONAkG', '3gBjSrNsYzzbeo0nwsL21J', '4Ge8xMJNwt6EEXOzVXju9a', '0BJeP79i5wKgCqsEEiQ7G0', '5eerVxtb9lY9p6D7m89Bs7', '6lcwlkAjBPSKnFBZjjZFJs', '6styCzc1Ej4NxISL0LiigM', '2cCUtGK9sDU2EoElnk0GNB', '5Wj0an60VgRckYV9zlDe1e', '4FAX5kglTvU5WiFq7yPNb9', '4pdoRs7yHNXakMobf8M9Oz']","['modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock', 'art pop', 'brooklyn indie', 'chamber pop', 'countrygaze', 'indie pop', 'indie rock', 'pov: indie', 'small room', 'alt z', 'indie pop', 'indie poptimism', 'la pop', 'metropopolis', 'art pop', 'chamber pop', 'indie rock', 'melancholia', 'new jersey indie', 'singer-songwriter', 'experimental indie', 'portland indie', 'countrygaze', 'small room', 'acoustic pop', 'alt z', 'pop', 'indie pop', 'indie pop', 'la indie', 'pov: indie', 'alt z', 'gen z singer-songwriter', 'modern indie pop', 'art pop', 'escape room', 'indie pop', 'indietronica', 'indie quebecois', 'art pop', 'electra', 'norwegian experimental', 'spectra', 'philly indie', 'pov: indie', 'slacker rock', 'uk post-punk revival', 'chamber pop', 'indie folk', 'indie rock', 'indietronica', 'modern rock', 'bubblegrunge', 'indie rock', 'small room', 'bedroom pop', 'bubblegrunge', 'dreamgaze', 'la pop']"
699 nightmare,0.542,0.634,9.0,-7.0005,0.0,0.219,0.16349999999999998,2.235e-06,0.174,0.4975,131.024,"['6fxyWrfmjcbj5d12gXeiNV', '4V8LLVI7PbaPR0K2TGSxFF', '5K4W6rqBFWDnAN6FQUkS6x', '4oDjh8wNW5vDHyFRrDYC4k', '68kEuyFKyqrdQQLLsmiatm', '6U3ybJ9UHNKEdsH7ktGBZ7', '7tYKF4w9nC0nq9CsPZTHyP', '6aaMZ3fcfLv4tEbmY7bjRM', '3A5tHz1SfngyOZM2gItYKu', '2YZyLoL8N0Wb9xBt1NhZWg']","['dark trap', 'drill', 'hip hop', 'miami hip hop', 'rap', 'trap', 'underground hip hop', 'hip hop', 'rap', 'chicago rap', 'hip hop', 'rap', 'indie soul', 'london rap', 'conscious hip hop', 'hip hop', 'rap', 'underground hip hop', 'hip hop', 'pop rap', 'rap', 'underground hip hop', 'pop', 'r&b', 'rap', 'hip hop', 'rap', 'tennessee hip hop', 'underground hip hop', 'alternative hip hop', 'drumless hip hop', 'experimental hip hop', 'hip hop', 'rap', 'underground hip hop', 'conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
698 your fool,0.5085,0.3755,5.0,-11.004000000000001,1.0,0.036199999999999996,0.888,0.00227,0.1115,0.3625,113.5535,"['4LEiUm1SRbFMgfqnQTwUbQ', '5hAhrnb0Ch4ODwWu4tsbpi', '4MXUO7sVCaFgFjoTI5ox5c', '6imbHAlhHrFwtsOgqpeBK2', '7lOJ7WXyopaxri0dbOiZkd', '2wJ4vsxWd7df7dRU4KcoDe', '5QdyldG4Fl4TPiOIeMNpBZ', '2cCUtGK9sDU2EoElnk0GNB', '7gqsi6aBSkRMJoL9psKqMr', '3hyGGjxu73JuzBa757H6R5']","['chamber pop', 'eau claire indie', 'indie folk', 'melancholia', 'modern rock', 'alternative rock', 'art pop', 'dream pop', 'indie rock', 'indietronica', 'lo-fi', 'new jersey indie', 'noise pop', 'permanent wave', 'shoegaze', 'art pop', 'baroque pop', 'chamber pop', 'indie pop', 'indie rock', 'singer-songwriter', 'australian indie', 'australian indie folk', 'chamber pop', 'alternative rock', 'baroque pop', 'canadian indie', 'canadian indie rock', 'canadian rock', 'indie rock', 'noise pop', 'art pop', 'chamber pop', 'indie rock', 'melancholia', 'new jersey indie', 'singer-songwriter', 'art pop', 'brooklyn indie', 'chamber pop', 'countrygaze', 'indie pop', 'indie rock', 'pov: indie', 'small room', 'chamber pop', 'indie folk', 'indie rock', 'indietronica', 'modern rock', 'alternative country', 'art pop', 'chamber pop', 'lo-fi', 'singer-songwriter', 'slowcore', 'solo wave', 'anti-folk', 'chamber pop', 'folk punk', 'indie rock', 'lo-fi', 'melancholia', 'new weird america']"
697 think of me,0.4995,0.308,5.5,-10.395,1.0,0.04455,0.76,6.725e-05,0.1135,0.3315,113.88,"['5qa31A9HySw3T7MKWI9bGg', '74KM79TiuVKeVCqs8QtB0B', '4tuJ0bMpJh08umKkEXKUI5', '6xdRb2GypJ7DqnWAI2mHGn', '6qqNVTkY8uBg9cP3Jd7DAH', '4Uc8Dsxct0oMqx0P6i60ea', '4VdV2qRAYBLINR6uU72V1J', '1McMsnEElThX1knmY4oliG', '6KImCVD70vtIoJWnq6nGn3', '5FxD8fkQZ6KcsSYupDVoSO']","['alt z', 'pop', 'pop', 'alt z', 'alt z', 'indie pop', 'indie poptimism', 'la pop', 'metropopolis', 'art pop', 'pop', 'bedroom pop', 'pop', 'pov: indie', 'singer-songwriter pop', 'pop', 'pop', 'bedroom pop', 'bedroom soul']"
696 if you dare me,0.544,0.63,2.0,-7.7255,1.0,0.0346,0.12475,0.15255000000000002,0.1365,0.393,128.245,"['4FAX5kglTvU5WiFq7yPNb9', '7bI1v9NGBBhq8iGfytctni', '3inCNiUr4R6XQ3W43s9Aqi', '2JFTRDi5v7JtqoouVe1z5D', '3btzEQD6sugImIHPMRgkwV', '6lcwlkAjBPSKnFBZjjZFJs', '7lOJ7WXyopaxri0dbOiZkd', '4j7DrazfBZLLD0OrVoAtEe', '5Wj0an60VgRckYV9zlDe1e', '1SoBNpuC0N4nvaQFENS0qf']","['bedroom pop', 'bubblegrunge', 'dreamgaze', 'boston indie', 'bubblegrunge', 'countrygaze', 'midwest shoegaze', 'alternative rock', 'chamber pop', 'indie rock', 'lo-fi', 'shoegaze', 'slacker rock', 'bubblegrunge', 'chicago indie', 'countrygaze', 'midwest shoegaze', 'nu gaze', 'indie rock', 'modern alternative rock', 'modern rock', 'philly indie', 'pov: indie', 'slacker rock', 'alternative rock', 'baroque pop', 'canadian indie', 'canadian indie rock', 'canadian rock', 'indie rock', 'noise pop', 'asheville indie', 'bubblegrunge', 'countrygaze', 'bubblegrunge', 'indie rock', 'small room', 'bubblegrunge', 'chicago indie', 'indie punk']"
695 letting you go,0.55,0.244,2.0,-12.605,1.0,0.0327,0.868,0.0182,0.115,0.26,85.359,"['3Yjr5lVbAr2Fe7Lmpwja70', '4LEiUm1SRbFMgfqnQTwUbQ', '2OywDp0ldLitUL5iM8phSf', '0VIiIxTNLeJOPoMLabwNtr', '4EVpmkEwrLYEg6jIsiPMIb', '2KAaIurA00NK4IAnbC6nB8', '79hrYiudVcFyyxyJW0ipTy', '41FEVJCBGidsJwbjq0KfgM', '1GUaQ6GpaxFPKZ0SCSsnwD', '3mIj9lX2MWuHmhNCA7LSCW']","['portland indie', 'chamber pop', 'eau claire indie', 'indie folk', 'melancholia', 'modern rock', 'countrygaze', 'small room', 'chamber pop', 'folk', 'indie folk', 'indie rock', 'indietronica', 'modern rock', 'seattle indie', 'singer-songwriter', 'stomp and holler', 'acoustic pop', 'australian indie folk', 'indie anthem-folk', 'indie folk', 'stomp and flutter', 'stomp and holler', 'acoustic pop', 'indie folk', 'countrygaze', 'small room', 'modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock']"
694 same old song,0.5085,0.27649999999999997,1.5,-12.535,1.0,0.0361,0.6675,0.001811,0.09915,0.354,114.139,"['2oQpz9DEfhuSbuT8hjhTDK', '4gFssfOmWNY3LfIZ3zyoy4', '1f3ubTd6eyxuy30ddDJQQa', '4OogVxC2vWAsXsTYXctXi1', '0Qi9Fcmn1DJAoG8Agf5ibb', '4aKWmkWAKviFlyvHYPTNQY', '2gbT6GPXMis0OAkZbEQCYB', '4M5nCE77Qaxayuhp3fVn4V', '2i533SnGbv716XOShCdYQU', '7B2edU3Q7btJoNsoHCNohM']","['indie folk', 'new americana', 'roots rock', 'stomp and holler', 'banjo', 'bluegrass', 'indie folk', 'mandolin', 'new americana', 'progressive bluegrass', 'boston folk', 'ectofolk', 'folk', 'indie folk', 'new americana', 'progressive bluegrass', 'alternative country', 'indie folk', 'new americana', 'countrygaze', 'indie pop', 'small room', 'countrygaze', 'new jersey indie', 'small room', 'acoustic pop', 'chamber pop', 'indie folk', 'indie rock', 'stomp and holler', 'tucson indie', 'british folk', 'british singer-songwriter', 'chamber pop', 'singer-songwriter']"
693 i know you see me,0.579,0.267,3.0,-12.232,1.0,0.0346,0.733,0.0278,0.117,0.353,123.98,"['59aqTTQGnvttJ4BCThaABZ', '2QoU3awHVdcHS8LrZEKvSM', '0VIiIxTNLeJOPoMLabwNtr', '5poU7FPEYoBlwjzOEWMbX5', '0Qi9Fcmn1DJAoG8Agf5ibb', '1EI0B66miJj5Fl408B7E9H', '0vn7UBvSQECKJm2817Yf1P', '6lcwlkAjBPSKnFBZjjZFJs', '1Kssd2mp7BMKGZUUKncUt6', '3h9TfIgwhovQELlP2jj4xL']","['canadian singer-songwriter', 'toronto indie', 'alternative country', 'alternative rock', 'chicago indie', 'folk', 'indie rock', 'roots rock', 'stomp and holler', 'countrygaze', 'small room', 'bedroom pop', 'chamber pop', 'indie folk', 'new americana', 'alternative country', 'folk', 'indie folk', 'modern folk rock', 'new americana', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'philly indie', 'pov: indie', 'slacker rock', 'pop folk', 'pop folk']"
692 wide awake,0.55,0.247,2.0,-13.64,1.0,0.0393,0.841,0.000977,0.111,0.44,133.894,"['7hp6PmppZj6iiolLVT4iEZ', '5EJHdetWppJ5mcyyU2HN52', '5e1BZulIiYWPRm8yogwUYH', '0nnYdIpahs41QiZ9MWp5Wx', '4Ky0ZDJDfY7UBbTVYPyVKc', '2xCYQunn7ZXK6qOwXWPvcF', '34482S5nfxR441wcnVfrHi', '4nxKz1dRYXnsGzN1lUURtG', '1z94OBX5O0uAp1Uz6viKxK', '3bYcjbVAN3rAuU3TMzw2mB']","['modern indie pop', 'canadian indie', 'lilith', 'metropopolis', 'permanent wave', 'alt z', 'indie pop', 'modern alternative pop', 'uk pop', 'acoustic pop', 'alternative roots rock', 'indie folk', 'stomp and holler', 'indie pop', 'pov: indie', 'british singer-songwriter']"
691 can i tell you something,0.44,0.341,0.0,-10.139,1.0,0.0331,0.513,0.00128,0.117,0.241,102.958,"['1Uk1GyijF6fSfX4mWq5bfR', '6MUyqmIQ35inLjch0YzIEG', '6lcwlkAjBPSKnFBZjjZFJs', '5eerVxtb9lY9p6D7m89Bs7', '5DPKgkwwBB3lKQza7s58HY', '2uYWxilOVlUdk4oV9DvwqK', '6mKqFxGMS5TGDZI3XkT5Rt', '4rznUCgRWVTHQX9tUyQ4BV', '4V30Q8ACPdJCcAmAYibfrH', '0avMDS4HyoCEP6RqZJWpY2']","['indie pop', 'downtempo', 'etherpop', 'metropopolis', 'philly indie', 'pov: indie', 'slacker rock', 'art pop', 'electra', 'norwegian experimental', 'spectra', 'brooklyn indie', 'pov: indie', 'alternative americana', 'art pop', 'chamber pop', 'countrygaze', 'dream pop', 'experimental pop', 'indie pop', 'indie rock', 'noise pop', 'singer-songwriter', 'ambient pop', 'art pop', 'indie pop', 'countrygaze', 'indie pop', 'modern dream pop']"
690 highway,0.5700000000000001,0.571,6.0,-7.663,1.0,0.03705,0.3665,1.805e-05,0.111,0.4935,94.1285,"['6WY7D3jk8zTrHtmkqqo5GI', '3bYcjbVAN3rAuU3TMzw2mB', '3qnGvpP8Yth1AqSBMqON5x', '2gFsmDBM0hkoZPmrO5EdyO', '4EzkuveR9pLvDVFNx6foYD', '7E1o9IcnpiFQDlAUk2H7Az', '70kkdajctXSbqSMJbQO424', '6ltzsmQQbmdoHHbLZ4ZN25', '3Lg3FGwBxOGuefqekQzRUf', '2sG4zTOLvjKG1PSoOyf5Ej']","['classic texas country', 'contemporary country', 'british singer-songwriter', 'indie folk', 'modern blues', 'neo mellow', 'neo soul', 'soul', 'blues rock', 'electric blues', 'jam band', 'modern blues', 'roots rock', 'southern rock', 'neo mellow', 'pop', 'uk pop', 'acoustic pop', 'classic texas country', 'contemporary country', 'country dawn', 'indie folk', 'stomp and holler', 'alternative country', 'folk', 'new americana', 'roots rock', 'acoustic pop', 'ectofolk', 'folk', 'indie folk', 'lilith', 'modern folk rock', 'new americana']"
689 make a wish,0.5475000000000001,0.438,6.5,-10.541,1.0,0.030199999999999998,0.5465,0.001043,0.151,0.5285,102.31700000000001,"['6waa8mKu91GjzD4NlONlNJ', '7iyWvxyp2SxGg3L66TmHbO', '7FIoB5PHdrMZVC3q2HE5MS', '59hLmB5DrdihCYtNeFeW1U', '1XRrYWnoRIqMuQHq1npqSK', '1MXwwmS2JpmsHZhdMeOL2s', '6fxk3UXHTFYET8qCT9WlBF', '74ASZWbe4lXaubB36ztrGX', '5W5bDNCqJ1jbCgTxDD0Cb3', '32vWCbZh0xZ4o9gkz4PsEU']","['album rock', 'british invasion', 'classic rock', 'folk rock', 'mellow gold', 'merseybeat', 'soft rock', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'adult standards', 'arkansas country', 'classic country pop', 'folk rock', 'mellow gold', 'nashville sound', 'singer-songwriter', 'soft rock', 'psychedelic folk rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'chamber pop', 'indie rock', 'kc indie', 'modern folk rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'rock', 'roots rock', 'singer-songwriter', 'classic country pop', 'classic texas country', 'country', 'country rock', 'nashville sound', 'outlaw country', 'singer-songwriter', 'classic country pop', 'country', 'country dawn']"
688 tell me you love me,0.442,0.172,6.0,-13.8505,1.0,0.03435,0.893,0.0021000000000000003,0.1115,0.2025,122.743,"['3mIj9lX2MWuHmhNCA7LSCW', '2OywDp0ldLitUL5iM8phSf', '4LEiUm1SRbFMgfqnQTwUbQ', '0vn7UBvSQECKJm2817Yf1P', '5c3GLXai8YOMid29ZEuR9y', '4gzpq5DPGxSnKTe4SA8HAU', '5hAhrnb0Ch4ODwWu4tsbpi', '4MXUO7sVCaFgFjoTI5ox5c', '4aKWmkWAKviFlyvHYPTNQY', '2PfBzriIMRsCXPDtSy9vg8']","['modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock', 'chamber pop', 'eau claire indie', 'indie folk', 'melancholia', 'modern rock', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'british folk', 'folk', 'melancholia', 'singer-songwriter', 'permanent wave', 'pop', 'alternative rock', 'art pop', 'dream pop', 'indie rock', 'indietronica', 'lo-fi', 'new jersey indie', 'noise pop', 'permanent wave', 'shoegaze', 'art pop', 'baroque pop', 'chamber pop', 'indie pop', 'indie rock', 'singer-songwriter', 'countrygaze', 'indie pop', 'small room', 'canadian pop', 'chamber pop', 'melancholia', 'piano rock', 'singer-songwriter']"
687 truly,0.4475,0.7885,4.0,-6.1935,1.0,0.03294999999999999,0.0315,0.053250000000000006,0.2955,0.35150000000000003,126.984,"['31ir0nQWMLTowZmZO8CiBw', '5Wj0an60VgRckYV9zlDe1e', '4wXchxfTTggLtzkoUhO86Q', '2Ho3J07GaGcCl2ePXnjEia', '2JFTRDi5v7JtqoouVe1z5D', '3kzwYV3OCB010YfXMF0Avt', '3inCNiUr4R6XQ3W43s9Aqi', '4FAX5kglTvU5WiFq7yPNb9', '2FDvUb4YgyUPpmnm1ILPra', '5SHQUMAmEK5KmuSb0aDvsn']","['alternative country', 'bubblegrunge', 'indie rock', 'small room', 'art pop', 'bubblegrunge', 'indie pop', 'indie rock', 'small room', 'manitoba indie', 'bubblegrunge', 'chicago indie', 'countrygaze', 'midwest shoegaze', 'nu gaze', 'art pop', 'chamber pop', 'dream pop', 'dreamo', 'indie pop', 'indie rock', 'noise pop', 'shoegaze', 'toronto indie', 'alternative rock', 'chamber pop', 'indie rock', 'lo-fi', 'shoegaze', 'slacker rock', 'bedroom pop', 'bubblegrunge', 'dreamgaze', 'american post-punk', 'crank wave', 'slacker rock', 'alternative rock', 'grunge', 'riot grrrl']"
686 graceless,0.665,0.785,7.0,-5.171,1.0,0.054,0.065,0.000407,0.108,0.549,119.975,"['3gBjSrNsYzzbeo0nwsL21J', '4SqTiwOEdYrNayaGMkc7ia', '39vA9YljbnOApXKniLWBZv', '4TZieE5978SbTInJswaay2', '6xriZDSK3wPXhOoZXr9fzF', '2AmfMGi3WZMxqFDHissIAe', '3mIj9lX2MWuHmhNCA7LSCW', '4xjJOu0MWVWuaDVZOy0Dx2', '5qa31A9HySw3T7MKWI9bGg', '25uiPmTg16RbhZWAqwLBy5']","['alt z', 'gen z singer-songwriter', 'modern indie pop', 'alt z', 'indie poptimism', 'metropopolis', 'art pop', 'chamber pop', 'etherpop', 'indie pop', 'indie rock', 'indietronica', 'shimmer pop', 'experimental indie', 'shimmer pop', 'alt z', 'indie pop', 'indie poptimism', 'uk pop', 'modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock', 'alt z', 'bedroom pop', 'indie pop', 'alt z', 'pop', 'art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop']"
685 don't let go,0.594,0.523,7.0,-7.36,1.0,0.0352,0.429,8.86e-05,0.147,0.455,114.926,"['1K39EPBZGfaTe2433SFmL8', '5EJHdetWppJ5mcyyU2HN52', '246dkjvS1zLTtiykXe5h60', '1cZQSpDsxgKIX2yW5OR9Ot', '4SqTiwOEdYrNayaGMkc7ia', '5qa31A9HySw3T7MKWI9bGg', '6p6WfcngzvbVPbmV9HMb5l', '6oBm8HB0yfrIc9IHbxs6in', '4tuJ0bMpJh08umKkEXKUI5', '4wXchxfTTggLtzkoUhO86Q']","['modern alternative pop', 'modern indie pop', 'dfw rap', 'melodic rap', 'pop', 'rap', 'alt z', 'canadian pop', 'uk pop', 'alt z', 'indie poptimism', 'metropopolis', 'alt z', 'pop', 'nashville singer-songwriter', 'electropop', 'indietronica', 'neo-synthpop', 'swedish electropop', 'swedish indie pop', 'swedish pop', 'alt z', 'art pop', 'bubblegrunge', 'indie pop', 'indie rock', 'small room']"
684 some dream,0.5945,0.2435,5.5,-13.2345,1.0,0.038650000000000004,0.849,0.00554,0.111,0.349,113.42099999999999,"['0JUTh3GM8SoFZTEyqPCRl5', '1EI0B66miJj5Fl408B7E9H', '7DT89nkTjnPsXUijqIxgCu', '6CWTBjOJK75cTE8Xv8u1kj', '1LrML89CKJhZjgji63Bvx1', '5SjNVG3L9mgWQPsfp1sFDB', '3iJJD5v7oIFUevW4N5w5cj', '0Qi9Fcmn1DJAoG8Agf5ibb', '1bs7HoMkSyQwcobCpE9KpN', '4EVpmkEwrLYEg6jIsiPMIb']","['alternative country', 'folk', 'indie folk', 'modern folk rock', 'new americana', 'art pop', 'canadian indie', 'canadian pop', 'chamber pop', 'indie pop', 'indie rock', 'countrygaze', 'baltimore indie', 'chamber pop', 'art pop', 'cello', 'experimental', 'fourth world', 'minimalism', 'modern cello', 'no wave', 'indie folk', 'new americana', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock', 'sunshine pop', 'chamber pop', 'folk', 'indie folk', 'indie rock', 'indietronica', 'modern rock', 'seattle indie', 'singer-songwriter', 'stomp and holler']"
683 meaning to say,0.642,0.7075,4.5,-8.006,1.0,0.02765,0.1575,8.2e-06,0.11549999999999999,0.6385000000000001,117.9795,"['3mIj9lX2MWuHmhNCA7LSCW', '08GQAI4eElDnROBrJRGE0X', '0hEurMDQu99nJRq8pTxO14', '4TKTii6gnOnUXQHyuo9JaD', '3JVgWZxQa78cVa2cUuAUQ4', '5lkiCO9UQ8B23dZ1o0UV4m', '3Ngh2zDBRPEriyxQDAMKd1', '1yMYjh77WgOVafRkI50mim', '72OaDtakiy6yFqkt4TsiFt', '4SqTiwOEdYrNayaGMkc7ia']","['modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock', 'album rock', 'classic rock', 'rock', 'soft rock', 'yacht rock', 'neo mellow', 'singer-songwriter', 'lilith', 'new wave pop', 'permanent wave', 'pop rock', 'singer-songwriter', 'philly indie', 'album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'singer-songwriter', 'soft rock', 'neo mellow', 'pop rock', 'post-grunge', 'girl group', 'mellow gold', 'new wave pop', 'soft rock', 'dance pop', 'pop', 'alt z', 'indie poptimism', 'metropopolis']"
682 every now and then,0.541,0.587,5.0,-7.238,1.0,0.0518,0.11,0.000194,0.169,0.402,121.034,"['5qa31A9HySw3T7MKWI9bGg', '06HL4z0CvFAxyc27GXpf02', '3pYle1qnqjdGhG0agFZLj5', '1oPRcJUkloHaRLYx0olBLJ', '3mIj9lX2MWuHmhNCA7LSCW', '3LwiPwIJNshV4ItekGcIMo', '053q0ukIDRgzwTr4vNSwab', '4TZieE5978SbTInJswaay2', '7HfUJxeVTgrvhk0eWHFzV7', '1294QqYm1VuxxjRiL9M0h9']","['alt z', 'pop', 'pop', 'hyperpop', 'la pop', 'modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock', 'glitchcore', 'hyperpop', 'art pop', 'canadian electropop', 'grave wave', 'indietronica', 'metropopolis', 'neo-synthpop', 'experimental indie', 'hyperpop', 'alt z', 'modern indie pop']"
681 talk around it,0.504,0.386,6.0,-10.413,0.0,0.0353,0.638,0.000487,0.104,0.494,131.911,"['4tuJ0bMpJh08umKkEXKUI5', '0YrtvWJMgSdVrk3SfNjTbx', '0hEurMDQu99nJRq8pTxO14', '0NB5HROxc8dDBXpkIi1v3d', '6vUNwmljZAcn7tNtUoxG45', '0YUqHKQEwFgGaDVSaHTS55', '5SjNVG3L9mgWQPsfp1sFDB', '75dQReiBOHN37fQgWQrIAJ', '5dTYaRzOn4rXGBLH052EeQ', '6J7rw7NELJUCThPbAfyLIE']","['alt z', 'alternative rock', 'chamber pop', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'seattle indie', 'washington indie', 'neo mellow', 'singer-songwriter', 'indie pop', 'modern alternative pop', 'indie anthem-folk', 'indie folk', 'modern indie folk', 'pop folk', 'tassie indie', 'baltimore indie', 'chamber pop', 'chamber pop', 'indie rock', 'la indie', 'modern rock', 'shimmer pop', 'stomp and holler', 'acoustic pop', 'lilith', 'neo mellow', 'acoustic pop', 'indie folk', 'neo mellow', 'new americana', 'stomp and holler']"
680 mistake,0.445,0.463,4.0,-9.792,1.0,0.0305,0.129,0.023,0.124,0.376,137.024,"['4FAX5kglTvU5WiFq7yPNb9', '2gbT6GPXMis0OAkZbEQCYB', '6CWTBjOJK75cTE8Xv8u1kj', '6lcwlkAjBPSKnFBZjjZFJs', '5poU7FPEYoBlwjzOEWMbX5', '3Yjr5lVbAr2Fe7Lmpwja70', '6DhYH5Yx7mZG0qkBmioMbI', '4j7DrazfBZLLD0OrVoAtEe', '0ba3O2a1JNxb3oXbF74KcG', '31uyAcnY0kjjKKIQZMKX4i']","['bedroom pop', 'bubblegrunge', 'dreamgaze', 'countrygaze', 'new jersey indie', 'small room', 'art pop', 'canadian indie', 'canadian pop', 'chamber pop', 'indie pop', 'indie rock', 'philly indie', 'pov: indie', 'slacker rock', 'bedroom pop', 'chamber pop', 'portland indie', 'nyc indie rock', 'asheville indie', 'bubblegrunge', 'countrygaze', 'countrygaze', 'ambient', 'ambient pop', 'art pop', 'dream pop', 'drone', 'electra', 'experimental ambient', 'experimental pop', 'modern dream pop', 'spectra']"
